"","Date","Return"
"968",45,-0.00940126222164089
"969",44,3.27011118377727e-05
"970",43,-0.00899295147046909
"971",42,-0.0182306994798047
"972",41,-0.0230935397143611
"973",40,0.00518628446457859
"974",39,0.00322838471062082
"975",38,0.00374384546412661
"976",37,-0.00860845562434693
"977",36,-0.0049810688349574
"978",35,0.00387880676065108
"979",34,-0.0021450888346572
"980",33,0.00188438298137425
"981",32,0.00617380676298217
"982",31,0.00445423782167312
"983",30,-0.00459046186626562
"984",29,0.00573553510651717
"985",28,-0.00362665829342968
"986",27,0.00365567338449172
"987",26,0.0044951645325188
"988",25,0.00110919203283208
"989",24,0.00456846327719586
"990",23,0.012751688671793
"991",22,-0.00623197693047094
"992",21,0.000336543854869527
"993",20,0.00191072575465633
"994",19,-0.00658765731421374
"995",18,-0.00720529549629442
"996",17,0.0140021838268353
"997",16,0.00147948025215501
"998",15,-0.00301417302635801
"999",14,0.00433151377550193
"1000",13,0.00093480538318965
"1001",12,-0.00180188876554528
"1002",11,-0.00763151592560073
"1003",10,0.00392691136400064
"1004",9,0.00142854849841891
"1005",8,0.0112649536578636
"1006",7,-0.00571327125127105
"1007",6,0.000306738561880557
"1008",5,-0.00416392019420918
"1009",4,-0.0106410052489263
"1010",3,-0.00506409241968666
"1011",2,0.00128349363799147
"1012",1,0.0144836676954732
