Date,Open,High,Low,Close,Volume,Adj Close
2008-01-03,6416.70,6487.80,6394.60,6479.40,932411600,6479.40
2008-01-02,6456.90,6512.30,6402.60,6416.70,674073200,6416.70
2007-12-31,6476.90,6480.20,6432.80,6456.90,193916400,6456.90
2007-12-28,6497.80,6497.80,6436.80,6476.90,420046400,6476.90
2007-12-27,6479.30,6504.70,6468.40,6497.80,481185100,6497.80
2007-12-24,6434.10,6485.60,6431.20,6479.30,145425600,6479.30
2007-12-21,6345.60,6451.80,6345.60,6434.10,1557130800,6434.10
2007-12-20,6284.50,6367.70,6284.50,6345.60,1146332700,6345.60
2007-12-19,6279.30,6319.10,6251.80,6284.50,1065834500,6284.50
2007-12-18,6277.80,6344.30,6254.50,6279.30,1177663500,6279.30
2007-12-17,6397.00,6397.00,6264.30,6277.80,1142261800,6277.80
2007-12-14,6364.20,6426.20,6336.70,6397.00,975937200,6397.00
2007-12-13,6559.80,6559.80,6364.20,6364.20,1406047700,6364.20
2007-12-12,6536.90,6610.90,6429.50,6559.80,1593979100,6559.80
2007-12-11,6565.40,6597.50,6513.40,6536.90,971129100,6536.90
2007-12-10,6554.90,6596.70,6523.70,6565.40,1022301600,6565.40
2007-12-07,6485.60,6577.80,6485.60,6554.90,1105835600,6554.90
2007-12-06,6493.80,6591.80,6437.80,6485.60,1518034000,6485.60
2007-12-05,6315.20,6493.80,6315.20,6493.80,1330501300,6493.80
2007-12-04,6386.60,6398.20,6289.30,6315.20,1207162400,6315.20
2007-12-03,6432.50,6456.10,6379.90,6386.60,1171600800,6386.60
2007-11-30,6349.10,6455.80,6334.00,6432.50,1613249400,6432.50
2007-11-29,6306.20,6363.50,6273.40,6349.10,1410893500,6349.10
2007-11-28,6140.70,6307.40,6109.60,6306.20,1557515900,6306.20
2007-11-27,6180.50,6197.10,6061.80,6140.70,1522180900,6140.70
2007-11-26,6262.10,6307.80,6180.50,6180.50,1213903200,6180.50
2007-11-23,6155.30,6262.10,6153.60,6262.10,1164111200,6262.10
2007-11-22,6070.90,6155.30,6026.90,6155.30,1057454700,6155.30
2007-11-21,6226.50,6226.50,6041.80,6070.90,1451986300,6070.90
2007-11-20,6120.80,6227.70,6078.70,6226.50,1670833400,6226.50
2007-11-19,6291.20,6331.70,6120.80,6120.80,1376432200,6120.80
2007-11-16,6359.60,6359.60,6283.90,6291.20,1354551300,6291.20
2007-11-15,6432.10,6465.40,6335.50,6359.60,1247280400,6359.60
2007-11-14,6362.40,6460.80,6362.40,6432.10,1656137200,6432.10
2007-11-13,6337.90,6387.40,6279.70,6362.40,1653336000,6362.40
2007-11-12,6304.90,6365.20,6268.60,6337.90,1481929600,6337.90
2007-11-09,6381.90,6442.90,6268.90,6304.90,1789367800,6304.90
2007-11-08,6385.10,6432.30,6290.30,6381.90,2131190800,6381.90
2007-11-07,6474.90,6519.20,6381.30,6385.10,1154914600,6385.10
2007-11-06,6461.40,6512.10,6456.40,6474.90,1422579600,6474.90
2007-11-05,6530.60,6530.60,6420.40,6461.40,1413957200,6461.40
2007-11-02,6586.10,6586.10,6483.40,6530.60,1699776400,6530.60
2007-11-01,6721.60,6723.70,6549.70,6586.10,1488383500,6586.10
2007-10-31,6659.00,6721.60,6636.90,6721.60,1679888400,6721.60
2007-10-30,6706.00,6706.00,6653.80,6659.00,1470789000,6659.00
2007-10-29,6661.30,6726.90,6661.30,6706.00,1586284900,6706.00
2007-10-26,6576.30,6684.10,6567.10,6661.30,2090789600,6661.30
2007-10-25,6482.00,6587.60,6482.00,6576.30,1950013600,6576.30
2007-10-24,6514.00,6550.90,6460.90,6482.00,1616236900,6482.00
2007-10-23,6459.30,6562.70,6459.30,6514.00,1660006400,6514.00
2007-10-22,6527.90,6527.90,6413.40,6459.30,1579305800,6459.30
2007-10-19,6609.40,6615.80,6523.60,6527.90,1785068800,6527.90
2007-10-18,6677.70,6722.00,6584.90,6609.40,1739688000,6609.40
2007-10-17,6614.30,6690.50,6594.90,6677.70,1975530600,6677.70
2007-10-16,6644.50,6644.50,6596.30,6614.30,1860730400,6614.30
2007-10-15,6730.70,6751.70,6632.10,6644.50,1745764800,6644.50
2007-10-12,6724.50,6730.70,6660.00,6730.70,2146771200,6730.70
2007-10-11,6633.00,6730.10,6633.00,6724.50,2147272400,6724.50
2007-10-10,6615.40,6633.00,6587.70,6633.00,1753424400,6633.00
2007-10-09,6540.90,6625.30,6527.50,6615.40,1677935600,6615.40
2007-10-08,6595.80,6605.60,6540.90,6540.90,1642300500,6540.90
2007-10-05,6547.90,6605.10,6547.90,6595.80,1593592300,6595.80
2007-10-04,6535.20,6593.30,6507.20,6547.90,1930898000,6547.90
2007-10-03,6500.40,6542.80,6495.00,6535.20,2036551200,6535.20
2007-10-02,6506.20,6567.00,6489.60,6500.40,2147328000,6500.40
2007-10-01,6466.80,6514.50,6419.20,6506.20,1668930000,6506.20
2007-09-28,6486.40,6500.40,6411.80,6466.80,2147358800,6466.80
2007-09-27,6433.00,6508.00,6433.00,6486.40,2081502000,6486.40
2007-09-26,6396.90,6484.40,6396.90,6433.00,1958384800,6433.00
2007-09-25,6465.90,6465.90,6367.00,6396.90,2147378800,6396.90
2007-09-24,6456.70,6494.20,6437.30,6465.90,1788563000,6465.90
2007-09-21,6429.00,6481.60,6409.90,6456.70,2138550600,6456.70
2007-09-20,6460.00,6460.00,6395.10,6429.00,1959086000,6429.00
2007-09-19,6283.30,6512.40,6283.30,6460.00,2145890400,6460.00
2007-09-18,6182.80,6298.50,6158.80,6283.30,2111940000,6283.30
2007-09-17,6289.30,6289.30,6168.00,6182.80,2013260400,6182.80
2007-09-14,6363.90,6363.90,6209.10,6289.30,2147180800,6289.30
2007-09-13,6306.20,6374.50,6280.20,6363.90,1682212000,6363.90
2007-09-12,6280.70,6317.10,6232.00,6306.20,1544617300,6306.20
2007-09-11,6134.10,6280.70,6134.10,6280.70,1384825900,6280.70
2007-09-10,6191.20,6232.10,6123.10,6134.10,1358041100,6134.10
2007-09-07,6313.30,6342.70,6179.10,6191.20,1937698000,6191.20
2007-09-06,6270.70,6327.30,6217.50,6313.30,1577759600,6313.30
2007-09-05,6376.80,6390.50,6264.50,6270.70,1382927300,6270.70
2007-09-04,6315.20,6378.00,6274.90,6376.80,1354080100,6376.80
2007-09-03,6303.30,6334.40,6303.20,6315.20,870994100,6315.20
2007-08-31,6212.00,6309.50,6212.00,6303.30,1405717400,6303.30
2007-08-30,6132.20,6220.80,6122.50,6212.00,1527847600,6212.00
2007-08-29,6102.20,6137.90,6056.50,6132.20,1277810500,6132.20
2007-08-28,6220.10,6220.10,6083.90,6102.20,1251576900,6102.20
2007-08-24,6196.90,6232.20,6182.40,6220.10,1064108000,6220.10
2007-08-23,6196.00,6287.20,6194.40,6196.90,1710798800,6196.90
2007-08-22,6086.10,6196.60,6086.10,6196.00,1720924400,6196.00
2007-08-21,6078.70,6118.90,6031.80,6086.10,1563512400,6086.10
2007-08-20,6064.20,6163.40,6064.20,6078.70,1481372100,6078.70
2007-08-17,5858.90,6134.00,5821.70,6064.20,2146704600,6064.20
2007-08-16,6109.30,6109.30,5858.90,5858.90,2122855400,5858.90
2007-08-15,6143.50,6143.50,6041.70,6109.30,1773176400,6109.30
2007-08-14,6219.00,6264.90,6132.20,6143.50,1778694000,6143.50
2007-08-13,6038.30,6237.80,6038.30,6219.00,1990652800,6219.00
2007-08-10,6271.20,6271.20,6038.30,6038.30,2146195200,6038.30
2007-08-09,6393.90,6393.90,6228.00,6271.20,2146899400,6271.20
2007-08-08,6308.80,6406.30,6308.80,6393.90,2102086800,6393.90
2007-08-07,6189.10,6308.80,6189.10,6308.80,1775851600,6308.80
2007-08-06,6224.30,6245.90,6161.50,6189.10,1727996400,6189.10
2007-08-03,6300.30,6333.50,6212.20,6224.30,1772894000,6224.30
2007-08-02,6250.60,6319.30,6250.60,6300.30,1864279600,6300.30
2007-08-01,6360.10,6360.10,6187.20,6250.60,2124592200,6250.60
2007-07-31,6206.10,6361.10,6206.10,6360.10,2119510400,6360.10
2007-07-30,6215.20,6256.50,6186.20,6206.10,1964464800,6206.10
2007-07-27,6251.20,6315.20,6192.30,6215.20,2146488400,6215.20
2007-07-26,6454.30,6474.70,6251.20,6251.20,2146439200,6251.20
2007-07-25,6498.70,6533.60,6436.70,6454.30,1877530000,6454.30
2007-07-24,6624.40,6624.40,6498.70,6498.70,1858650000,6498.70
2007-07-23,6585.20,6624.40,6583.50,6624.40,1450986400,6624.40
2007-07-20,6640.20,6674.30,6580.00,6585.20,1648459200,6585.20
2007-07-19,6567.10,6658.80,6567.10,6640.20,1929774600,6640.20
2007-07-18,6659.10,6659.10,6567.10,6567.10,1649267100,6567.10
2007-07-17,6697.70,6698.50,6628.10,6659.10,1653158100,6659.10
2007-07-16,6716.70,6735.80,6679.20,6697.70,1620914300,6697.70
2007-07-13,6697.70,6754.10,6697.70,6716.70,1459318900,6716.70
2007-07-12,6615.10,6697.70,6594.70,6697.70,1791645200,6697.70
2007-07-11,6630.90,6630.90,6574.20,6615.10,1735622400,6615.10
2007-07-10,6712.70,6734.30,6620.50,6630.90,1764305200,6630.90
2007-07-09,6690.10,6725.90,6690.10,6712.70,1314680000,6712.70
2007-07-06,6635.20,6690.40,6635.20,6690.10,1579720000,6690.10
2007-07-05,6673.10,6691.80,6625.80,6635.20,2094628800,6635.20
2007-07-04,6639.80,6682.90,6639.80,6673.10,1208030100,6673.10
2007-07-03,6590.60,6645.30,6590.60,6639.80,1863055200,6639.80
2007-07-02,6607.90,6612.80,6570.50,6590.60,1617107900,6590.60
2007-06-29,6571.30,6607.90,6519.60,6607.90,2019137800,6607.90
2007-06-28,6527.60,6575.50,6527.60,6571.30,2141633200,6571.30
2007-06-27,6559.30,6559.30,6496.40,6527.60,2144115800,6527.60
2007-06-26,6588.40,6593.50,6539.90,6559.30,1988701200,6559.30
2007-06-25,6567.40,6591.40,6522.30,6588.40,1919506000,6588.40
2007-06-22,6596.00,6612.30,6562.20,6567.40,1591629800,6567.40
2007-06-21,6649.30,6649.30,6563.90,6596.00,2146364000,6596.00
2007-06-20,6650.20,6692.60,6647.60,6649.30,2139497600,6649.30
2007-06-19,6703.50,6721.40,6650.20,6650.20,1713057600,6650.20
2007-06-18,6732.40,6751.30,6696.80,6703.50,1300679000,6703.50
2007-06-15,6649.90,6734.20,6649.90,6732.40,2147134000,6732.40
2007-06-14,6559.60,6654.30,6559.60,6649.90,1889536400,6649.90
2007-06-13,6520.40,6567.30,6483.60,6559.60,1925533000,6559.60
2007-06-12,6567.50,6586.60,6513.70,6520.40,2009952200,6520.40
2007-06-11,6505.10,6567.50,6505.10,6567.50,1400291000,6567.50
2007-06-08,6505.10,6519.40,6451.40,6505.10,2147079600,6505.10
2007-06-07,6522.70,6574.90,6478.00,6505.10,2145944400,6505.10
2007-06-06,6632.80,6636.90,6511.70,6522.70,2034886600,6522.70
2007-06-05,6664.10,6686.60,6625.70,6632.80,1790008800,6632.80
2007-06-04,6676.70,6686.10,6641.20,6664.10,1276511200,6664.10
2007-06-01,6621.40,6676.70,6621.30,6676.70,1746554800,6676.70
2007-05-31,6602.10,6650.20,6602.10,6621.40,2067952800,6621.40
2007-05-30,6606.50,6606.50,6533.50,6602.10,2048075400,6602.10
2007-05-29,6570.50,6613.40,6570.50,6606.50,2146616000,6606.50
2007-05-25,6565.40,6575.20,6532.50,6570.50,1649747200,6570.50
2007-05-24,6616.40,6619.50,6560.50,6565.40,2137269600,6565.40
2007-05-23,6606.60,6643.80,6602.50,6616.40,2142740200,6616.40
2007-05-22,6636.80,6641.90,6594.60,6606.60,2147420000,6606.60
2007-05-21,6640.90,6675.00,6619.40,6636.80,1562307500,6636.80
2007-05-18,6579.30,6656.30,6579.10,6640.90,1971217200,6640.90
2007-05-17,6559.50,6588.70,6553.60,6579.30,1987515600,6579.30
2007-05-16,6568.60,6578.60,6539.40,6559.50,1834992800,6559.50
2007-05-15,6555.50,6579.00,6532.90,6568.60,2142701600,6568.60
2007-05-14,6565.70,6596.30,6530.30,6555.50,1234021300,6555.50
2007-05-11,6524.10,6577.00,6451.90,6565.70,2146800600,6565.70
2007-05-10,6549.60,6565.10,6515.00,6524.10,1836226400,6524.10
2007-05-09,6550.40,6592.40,6529.00,6549.60,1948521400,6549.60
2007-05-08,6603.70,6603.70,6537.50,6550.40,1962124000,6550.40
2007-05-04,6537.80,6614.70,6537.80,6603.70,2099882800,6603.70
2007-05-03,6484.50,6542.50,6484.50,6537.80,1925600400,6537.80
2007-05-02,6419.60,6489.00,6419.60,6484.50,2017407600,6484.50
2007-05-01,6449.20,6449.20,6395.50,6419.60,1036351100,6419.60
2007-04-30,6418.70,6474.70,6410.50,6449.20,1386355000,6449.20
2007-04-27,6469.40,6469.40,6410.60,6418.70,1877732000,6418.70
2007-04-26,6461.90,6511.10,6443.70,6469.40,1688938000,6469.40
2007-04-25,6429.50,6479.00,6429.50,6461.90,2141341200,6461.90
2007-04-24,6479.70,6493.10,6408.40,6429.50,2082848400,6429.50
2007-04-23,6486.80,6504.50,6466.10,6479.70,1325336900,6479.70
2007-04-20,6440.60,6508.90,6440.60,6486.80,2142959200,6486.80
2007-04-19,6449.40,6451.80,6386.20,6440.60,1447222200,6440.60
2007-04-18,6497.80,6497.80,6440.80,6449.40,1490398100,6449.40
2007-04-17,6516.20,6516.20,6456.40,6497.80,1558112100,6497.80
2007-04-16,6462.40,6516.20,6462.40,6516.20,1504428800,6516.20
2007-04-13,6416.40,6462.40,6416.40,6462.40,1515814000,6462.40
2007-04-12,6413.30,6419.60,6376.40,6416.40,1491396500,6416.40
2007-04-11,6417.80,6445.90,6401.90,6413.30,1995616000,6413.30
2007-04-10,6397.30,6431.70,6394.30,6417.80,1604097700,6417.80
2007-04-05,6364.70,6398.70,6350.30,6397.30,1373407100,6397.30
2007-04-04,6366.10,6380.50,6345.90,6364.70,1749293400,6364.70
2007-04-03,6315.50,6366.10,6315.50,6366.10,1816500000,6366.10
2007-04-02,6308.00,6342.20,6293.90,6315.50,1360638100,6315.50
2007-03-30,6324.20,6330.00,6291.10,6308.00,1952043600,6308.00
2007-03-29,6267.20,6334.70,6267.20,6324.20,1534047700,6324.20
2007-03-28,6292.60,6304.90,6250.10,6267.20,1582559700,6267.20
2007-03-27,6291.90,6337.70,6276.80,6292.60,1549551200,6292.60
2007-03-26,6339.40,6355.30,6274.10,6291.90,1766095600,6291.90
2007-03-23,6318.00,6350.40,6296.60,6339.40,2052956800,6339.40
2007-03-22,6256.80,6342.10,6256.80,6318.00,2143517800,6318.00
2007-03-21,6220.30,6287.50,6207.70,6256.80,1776058400,6256.80
2007-03-20,6189.40,6220.30,6159.40,6220.30,2146044000,6220.30
2007-03-19,6130.60,6200.60,6130.60,6189.40,1827203000,6189.40
2007-03-16,6133.20,6142.20,6094.70,6130.60,2116076000,6130.60
2007-03-15,6000.70,6133.20,6000.70,6133.20,2137773200,6133.20
2007-03-14,6161.20,6161.20,6000.70,6000.70,2147069800,6000.70
2007-03-13,6233.30,6240.70,6161.20,6161.20,1595964300,6161.20
2007-03-12,6245.20,6276.30,6219.30,6233.30,1355450200,6233.30
2007-03-09,6227.70,6255.80,6190.30,6245.20,1660715000,6245.20
2007-03-08,6156.50,6233.10,6156.50,6227.70,1542604000,6227.70
2007-03-07,6138.50,6167.60,6106.10,6156.50,1669634300,6156.50
2007-03-06,6058.70,6138.50,6058.70,6138.50,2123082800,6138.50
2007-03-05,6116.20,6116.20,5989.60,6058.70,1913736200,6058.70
2007-03-02,6116.00,6164.40,6085.60,6116.20,1923026800,6116.20
2007-03-01,6171.50,6230.70,6038.90,6116.00,2147378000,6116.00
2007-02-28,6286.10,6286.10,6166.20,6171.50,2147044800,6171.50
2007-02-27,6434.70,6434.70,6270.50,6286.10,2044216000,6286.10
2007-02-26,6401.50,6446.80,6401.50,6434.70,1468711700,6434.70
2007-02-23,6380.90,6401.50,6357.10,6401.50,1661409800,6401.50
2007-02-22,6357.10,6416.00,6357.10,6380.90,1757669200,6380.90
2007-02-21,6412.30,6430.40,6352.10,6357.10,1769971000,6357.10
2007-02-20,6444.40,6448.10,6392.40,6412.30,1556580500,6412.30
2007-02-19,6419.50,6451.40,6419.50,6444.40,924726700,6444.40
2007-02-16,6433.30,6439.20,6407.30,6419.50,1382320800,6419.50
2007-02-15,6421.20,6435.30,6397.20,6433.30,1416697600,6433.30
2007-02-14,6381.80,6421.20,6378.60,6421.20,1511242400,6421.20
2007-02-13,6353.50,6381.80,6353.50,6381.80,1416286700,6381.80
2007-02-12,6382.80,6383.10,6344.70,6353.50,1494281900,6353.50
2007-02-09,6346.40,6395.40,6346.40,6382.80,1546436000,6382.80
2007-02-08,6369.50,6375.00,6330.10,6346.40,1721451200,6346.40
2007-02-07,6346.30,6379.80,6338.20,6369.50,1841128600,6369.50
2007-02-06,6317.90,6369.70,6317.90,6346.30,1863241600,6346.30
2007-02-05,6310.90,6328.90,6294.70,6317.90,1300078600,6317.90
2007-02-02,6282.20,6329.00,6282.20,6310.90,2146065000,6310.90
2007-02-01,6203.10,6300.30,6203.10,6282.20,2143964400,6282.20
2007-01-31,6242.00,6257.30,6197.50,6203.10,2141167400,6203.10
2007-01-30,6239.90,6250.10,6212.50,6242.00,1465861600,6242.00
2007-01-29,6228.00,6253.70,6216.00,6239.90,1514653800,6239.90
2007-01-26,6269.30,6271.40,6226.40,6228.00,1577128300,6228.00
2007-01-25,6314.80,6335.10,6262.10,6269.30,1785913600,6269.30
2007-01-24,6227.60,6320.90,6227.60,6314.80,1875850200,6314.80
2007-01-23,6218.40,6240.70,6189.20,6227.60,1502967400,6227.60
2007-01-22,6237.20,6270.90,6215.80,6218.40,1491780800,6218.40
2007-01-19,6210.30,6243.30,6178.00,6237.20,1463593700,6237.20
2007-01-18,6204.50,6257.20,6204.50,6210.30,1867057600,6210.30
2007-01-17,6215.70,6227.00,6163.50,6204.50,1854154400,6204.50
2007-01-16,6263.50,6266.40,6206.40,6215.70,1613624200,6215.70
2007-01-15,6239.00,6279.70,6239.00,6263.50,1143652900,6263.50
2007-01-12,6230.10,6247.60,6204.30,6239.00,1899868000,6239.00
2007-01-11,6160.70,6233.10,6130.20,6230.10,2147062400,6230.10
2007-01-10,6196.10,6196.10,6142.00,6160.70,1881991000,6160.70
2007-01-09,6194.20,6218.50,6190.40,6196.10,2143699600,6196.10
2007-01-08,6220.10,6246.00,6187.00,6194.20,1326700800,6194.20
2007-01-05,6287.00,6287.00,6220.10,6220.10,1622439200,6220.10
2007-01-04,6319.00,6319.00,6261.00,6287.00,1902875400,6287.00
2007-01-03,6310.90,6322.00,6296.00,6319.00,1606892600,6319.00
2007-01-02,6220.80,6312.50,6220.80,6310.90,1074946400,6310.90
